cells,compound,exposure_time,condition,treatment,response
SVG,Ox66,48 Hours,Hypoxia,Blank,0.25548547007229294
SVG,Ox66,48 Hours,Hypoxia,Blank,0.4199541630740746
SVG,Ox66,48 Hours,Hypoxia,Blank,0.47869298200328103
SVG,Ox66,48 Hours,Hypoxia,Blank,0.5961706198616965
SVG,Ox66,48 Hours,Hypoxia,Blank,1.1248199902245664
SVG,Ox66,48 Hours,Hypoxia,Blank,2.252605313665354
SVG,Ox66,48 Hours,Hypoxia,Blank,1.442009612442288
SVG,Ox66,48 Hours,Hypoxia,Blank,0.6784049663625874
SVG,Ox66,48 Hours,Hypoxia,Blank,0.6549094387909042
SVG,Ox66,48 Hours,Hypoxia,Blank,0.5961706198616965
SVG,Ox66,48 Hours,Hypoxia,Blank,0.5726750922900135
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0778289350812
SVG,Ox66,48 Hours,Hypoxia,Blank,1.4302618486564453
SVG,Ox66,48 Hours,Hypoxia,Blank,2.722515865099016
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.511056116953868
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.6534693605874362
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.6417215968015932
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.3480275021555557
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.806190289803375
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.088136620663572
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.746011392670699
SVG,Ox66,48 Hours,Hypoxia,50 ppm,4.625653598405345
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.370082951523769
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.5477394865148608
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.6064783054440699
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.383270793513079
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.4537573762281284
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.9941545103768397
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.4405695342388185
SVG,Ox66,48 Hours,Hypoxia,50 ppm,3.8737967161114875
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.59329046345476
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.9236679276617905
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.9824067465909994
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.7004604157308023
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.7826947622316918
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.9706589828051566
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.511056116953868
SVG,Ox66,48 Hours,Hypoxia,100 ppm,4.202734102115048
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.511056116953868
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.6652171243732763
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.7826947622316918
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.8179380535892178
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.8649291087325839
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.1468754395927814
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.8282457391715887
SVG,Ox66,48 Hours,Hypoxia,100 ppm,4.28496844861594
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.4170740066671357
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.8649291087325839
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.395018557298922
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.7239559433024854
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.0293978017343655
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.323091896380403
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.8634890305291143
SVG,Ox66,48 Hours,Hypoxia,200 ppm,4.132247519399999
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.734263628884856
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.370082951523769
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.088136620663572
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.0528933293060487
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.4302618486564453
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.1116321482352554
SVG,Ox66,48 Hours,Hypoxia,200 ppm,3.392138400891983
SVG,Ox66,48 Hours,Hypoxia,200 ppm,5.1308074411965325
SVG,Ox66,48 Hours,Hypoxia,Blank,2.093654589128797
SVG,Ox66,48 Hours,Hypoxia,Blank,0.7901565686773162
SVG,Ox66,48 Hours,Hypoxia,Blank,0.7506566286636364
SVG,Ox66,48 Hours,Hypoxia,Blank,0.632156808622591
SVG,Ox66,48 Hours,Hypoxia,Blank,0.6848233953074994
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8164898620197705
SVG,Ox66,48 Hours,Hypoxia,Blank,1.2114892621565834
SVG,Ox66,48 Hours,Hypoxia,Blank,1.5274887822660337
SVG,Ox66,48 Hours,Hypoxia,Blank,1.6723218956495334
SVG,Ox66,48 Hours,Hypoxia,Blank,0.5136569885815486
SVG,Ox66,48 Hours,Hypoxia,Blank,0.28982399517068647
SVG,Ox66,48 Hours,Hypoxia,Blank,0.2371574084857796
SVG,Ox66,48 Hours,Hypoxia,Blank,0.3819905218692776
SVG,Ox66,48 Hours,Hypoxia,Blank,0.6453234552938196
SVG,Ox66,48 Hours,Hypoxia,Blank,1.5669887222797163
SVG,Ox66,48 Hours,Hypoxia,Blank,2.1858211158273884
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.435987402580702
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.5143221355948082
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.1588226754716748
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.2641558488414917
SVG,Ox66,48 Hours,Hypoxia,50 ppm,0.5268236352527742
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.6459886023070789
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.4096541092382475
SVG,Ox66,48 Hours,Hypoxia,50 ppm,4.213484703196359
SVG,Ox66,48 Hours,Hypoxia,50 ppm,3.48931913627887
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.541320575950519
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.0146547091014346
SVG,Ox66,48 Hours,Hypoxia,50 ppm,1.5011554889235796
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.001488062430209
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.0146547091014346
SVG,Ox66,48 Hours,Hypoxia,50 ppm,2.5676538692929727
SVG,Ox66,48 Hours,Hypoxia,50 ppm,3.752652069703412
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.6861536893340183
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.093654589128797
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.751321775676896
SVG,Ox66,48 Hours,Hypoxia,100 ppm,0.9218230353895872
SVG,Ox66,48 Hours,Hypoxia,100 ppm,0.7111566886499536
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.9751547690877551
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.067321295786343
SVG,Ox66,48 Hours,Hypoxia,100 ppm,4.055484943141634
SVG,Ox66,48 Hours,Hypoxia,100 ppm,3.4234859029227356
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.3174875825396595
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.8303216557042585
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.5538220756084877
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.093654589128797
SVG,Ox66,48 Hours,Hypoxia,100 ppm,1.8961548890603925
SVG,Ox66,48 Hours,Hypoxia,100 ppm,2.830986802717515
SVG,Ox66,48 Hours,Hypoxia,100 ppm,4.0291516497991795
SVG,Ox66,48 Hours,Hypoxia,200 ppm,3.7263187763609578
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.0804879424575717
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.17265446915616
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.7644884223481214
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.8303216557042585
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.1463211758137057
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.7914868627038354
SVG,Ox66,48 Hours,Hypoxia,200 ppm,4.358317816579858
SVG,Ox66,48 Hours,Hypoxia,200 ppm,3.1996529095118738
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.027821355772663
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.81715500903303
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.711821835663213
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.9224881824028466
SVG,Ox66,48 Hours,Hypoxia,200 ppm,1.77765506901935
SVG,Ox66,48 Hours,Hypoxia,200 ppm,2.1989877624986143
SVG,Ox66,48 Hours,Hypoxia,200 ppm,3.48931913627887
SVG,DEP,24 Hours,Normoxia,Blank,1.1569856757552244
SVG,DEP,24 Hours,Normoxia,Blank,0.9745665664977571
SVG,DEP,24 Hours,Normoxia,Blank,1.016663284018711
SVG,DEP,24 Hours,Normoxia,Blank,0.9254537293899774
SVG,DEP,24 Hours,Normoxia,Blank,0.9745665664977571
SVG,DEP,24 Hours,Normoxia,Blank,1.058760001539665
SVG,DEP,24 Hours,Normoxia,Blank,1.1148889582342705
SVG,DEP,24 Hours,Normoxia,Blank,1.37448538294682
SVG,DEP,24 Hours,Normoxia,Blank,1.0377116427791881
SVG,DEP,24 Hours,Normoxia,Blank,0.7710990984798127
SVG,DEP,24 Hours,Normoxia,Blank,0.7149701417852078
SVG,DEP,24 Hours,Normoxia,Blank,0.8202119355875924
SVG,DEP,24 Hours,Normoxia,Blank,0.8342441747612437
SVG,DEP,24 Hours,Normoxia,Blank,0.8903731314558491
SVG,DEP,24 Hours,Normoxia,Blank,0.995614925258234
SVG,DEP,24 Hours,Normoxia,Blank,1.3394047850126918
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9465020881504544
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.7851313376534641
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.7570668593061618
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.8412602943480694
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.8131958160007667
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.8693247726953721
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9675504469109314
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.269243589144435
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.1219050778210962
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0096471644318854
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.95351820773728
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.016663284018711
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9885988056714083
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9324698489768031
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0657761211264907
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.3604531437731686
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.1990823932761785
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9745665664977571
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8833570118690234
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9324698489768031
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9184376098031517
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.0026310448450597
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.0938405994737934
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.4306143396414246
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.079808360300142
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8552925335217207
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.827228055174418
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.827228055174418
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8763408922821977
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9184376098031517
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.0517438819528393
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.37448538294682
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.1920662736893528
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0026310448450597
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9394859685636288
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0096471644318854
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.016663284018711
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0377116427791881
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.2131146324498296
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.5288400138569838
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.079808360300142
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.7851313376534641
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.7991635768271154
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.8202119355875924
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.8763408922821977
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.8693247726953721
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0517438819528393
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.3885176221204714
SVG,DEP,24 Hours,Normoxia,Blank,1.2572380157597076
SVG,DEP,24 Hours,Normoxia,Blank,1.0235148324655692
SVG,DEP,24 Hours,Normoxia,Blank,1.046317094250363
SVG,DEP,24 Hours,Normoxia,Blank,1.0748199214813556
SVG,DEP,24 Hours,Normoxia,Blank,1.1033227487123478
SVG,DEP,24 Hours,Normoxia,Blank,1.137526141389539
SVG,DEP,24 Hours,Normoxia,Blank,1.1546278377281345
SVG,DEP,24 Hours,Normoxia,Blank,1.4909611990538463
SVG,DEP,24 Hours,Normoxia,Blank,0.9950120052345766
SVG,DEP,24 Hours,Normoxia,Blank,0.7327859947094455
SVG,DEP,24 Hours,Normoxia,Blank,0.71568429837085
SVG,DEP,24 Hours,Normoxia,Blank,0.7384865601556436
SVG,DEP,24 Hours,Normoxia,Blank,0.7669893873866362
SVG,DEP,24 Hours,Normoxia,Blank,0.8182944764024228
SVG,DEP,24 Hours,Normoxia,Blank,0.8810006963106064
SVG,DEP,24 Hours,Normoxia,Blank,1.0634187905889587
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.251537450313509
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0976221832661495
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0577182251427601
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.091921617819951
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0748199214813556
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.1318255759433404
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.1774300995129285
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.4396561100380598
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0577182251427601
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9209046544339959
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9038029580954005
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.932305785326393
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9380063507725914
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.94370691621879
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0520176596965616
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.3085431047754943
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.4054527173608689
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.274339712098303
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.2230346230825164
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.2629385812059062
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.3142436702216926
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.2629385812059062
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.451057240930457
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.6562775969936026
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.1432267068357373
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.94370691621879
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.94370691621879
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.932305785326393
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.989311439788378
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.0235148324655692
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.1261250104971419
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.3484470628988836
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.4339555445918613
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.205932926743921
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.1831306649591269
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.205932926743921
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.1888312304053255
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.2401363194211121
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.3655487592374793
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.5935713770854196
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.2116334921901195
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0178142670193706
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0007125706807751
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.034915963357966
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.091921617819951
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0862210523737528
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.2116334921901195
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.251537450313509
SVG,DEP,24 Hours,Normoxia,Blank,1.0185624023174376
SVG,DEP,24 Hours,Normoxia,Blank,0.8377807449649993
SVG,DEP,24 Hours,Normoxia,Blank,0.7925853306268901
SVG,DEP,24 Hours,Normoxia,Blank,0.7990418183894772
SVG,DEP,24 Hours,Normoxia,Blank,0.8829761593031089
SVG,DEP,24 Hours,Normoxia,Blank,1.0895837677058955
SVG,DEP,24 Hours,Normoxia,Blank,1.1412356698065922
SVG,DEP,24 Hours,Normoxia,Blank,1.3865822047849012
SVG,DEP,24 Hours,Normoxia,Blank,0.9927364512670893
SVG,DEP,24 Hours,Normoxia,Blank,0.8636066960153477
SVG,DEP,24 Hours,Normoxia,Blank,0.811954793914651
SVG,DEP,24 Hours,Normoxia,Blank,0.8313242572024122
SVG,DEP,24 Hours,Normoxia,Blank,1.05730132889296
SVG,DEP,24 Hours,Normoxia,Blank,1.0831272799433085
SVG,DEP,24 Hours,Normoxia,Blank,1.0895837677058955
SVG,DEP,24 Hours,Normoxia,Blank,1.3220173271590303
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9927364512670893
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.7861288428643031
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.7473899162887805
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9604540124541538
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.973366987979328
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0185624023174376
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.199344059669876
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.192887571907289
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9475410369289797
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9346280614038055
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9281715736412185
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9539975246915667
SVG,DEP,24 Hours,Normoxia,20 ug/ml,0.9475410369289797
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.0121059145548505
SVG,DEP,24 Hours,Normoxia,20 ug/ml,1.2574524495331596
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.0702143044181343
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9088021103534571
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.895889134828283
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8248677694398252
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.966910500216741
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.128322694281418
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.1541486453317662
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8571502082527606
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.8700631837779347
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.805498306152064
SVG,DEP,24 Hours,Normoxia,50 ug/ml,0.9217150858786314
SVG,DEP,24 Hours,Normoxia,50 ug/ml,1.134779182044005
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.2251700107202241
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0056494267922633
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9991929390296763
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0121059145548505
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0379318656051988
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0960402554684825
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.1606051330943534
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.4511470824107713
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.1154097187562437
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9023456225908701
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9281715736412185
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9281715736412185
SVG,DEP,24 Hours,Normoxia,100 ug/ml,0.9604540124541538
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.0702143044181343
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.192887571907289
SVG,DEP,24 Hours,Normoxia,100 ug/ml,1.5544508866121647
SVG,DEP,24 Hours,Hypoxia,Blank,1.20983858912386
SVG,DEP,24 Hours,Hypoxia,Blank,0.8564262284942014
SVG,DEP,24 Hours,Hypoxia,Blank,0.8034143743997525
SVG,DEP,24 Hours,Hypoxia,Blank,0.944779318651616
SVG,DEP,24 Hours,Hypoxia,Blank,0.8564262284942014
SVG,DEP,24 Hours,Hypoxia,Blank,0.8034143743997525
SVG,DEP,24 Hours,Hypoxia,Blank,1.0331324088090308
SVG,DEP,24 Hours,Hypoxia,Blank,1.4925684776275872
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.1921679710923772
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.962449936683099
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.7680731383367866
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.9801205547145819
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.0331324088090308
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.0154617907775478
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.1744973530608944
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.563250949753519
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.4395566235331385
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.9271087006201331
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.0684736448719967
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.9271087006201331
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,0.8917674645571673
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.0508030268405137
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.227509207155343
SVG,DEP,24 Hours,Hypoxia,20 ug/ml,1.5102390956590703
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.6162628038479678
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.5560257219589924
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.1038148809349626
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.227509207155343
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.245179825186826
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.3158622973127578
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.4748978595961044
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.7576277480998304
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.4218860055016556
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.9977911727460649
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.0154617907775478
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.7857437563682695
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.9977911727460649
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.8210849924312354
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,0.4323313957386117
SVG,DEP,24 Hours,Hypoxia,50 ug/ml,1.5985921858164849
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.5102390956590703
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.1038148809349626
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.262850443218309
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.1744973530608944
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.3158622973127578
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.0331324088090308
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.4925684776275872
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.8459808382572451
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.5985921858164849
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.280521061249792
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.0331324088090308
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.1921679710923772
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.1038148809349626
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.1744973530608944
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.280521061249792
SVG,DEP,24 Hours,Hypoxia,100 ug/ml,1.6692746579424167
SVG,DEP,24 Hours,Hypoxia,Blank,1.0591077006166447
SVG,DEP,24 Hours,Hypoxia,Blank,0.6980133841222321
SVG,DEP,24 Hours,Hypoxia,Blank,0.6120385468616574
SVG,DEP,24 Hours,Hypoxia,Blank,0.6808184166701172
SVG,DEP,24 Hours,Hypoxia,Blank,0.732403319026462
SVG,DEP,24 Hours,Hypoxia,Blank,0.6980133841222321
SVG,DEP,24 Hours,Hypoxia,Blank,0.732403319026462
SVG,DEP,24 Hours,Hypoxia,Blank,1.0419127331645297
SVG,DEP,24 Hours,Hypoxia,Blank,1.4545919520152881
SVG,DEP,24 Hours,Hypoxia,Blank,1.0591077006166447
SVG,DEP,24 Hours,Hypoxia,Blank,1.1106926029729896
SVG,DEP,24 Hours,Hypoxia,Blank,1.0763026680687597
SVG,DEP,24 Hours,Hypoxia,Blank,1.1450825378772194
